outer_weight,aggregate_log2,peak_first_r,peak_remaining_ones,peak_gap_min,peak_gap_max,peak_inner_mode,peak_outer_log2_bound,peak_placement_log2,peak_inner_log2,peak_best_lambda,peak_best_alpha,peak_best_rho,peak_term_log2
1817,-691.3911981632059,1,1816,1,4000,cap,2435.8450400104603,-3127.368117725826,0.0,nan,nan,nan,-691.5230777153656
1818,-691.7775250212067,1,1817,1,4000,cap,2437.181249613469,-3129.090727979292,0.0,nan,nan,nan,-691.9094783658229
1819,-692.163853462169,1,1818,1,4000,cap,2438.517459216478,-3130.8133398171703,0.0,nan,nan,nan,-692.2958806006923
1820,-692.5501834959819,1,1819,1,4000,cap,2439.853668819487,-3132.535953249215,0.0,nan,nan,nan,-692.6822844297276
1821,-692.9365151059401,1,1820,1,4000,cap,2441.1898784224963,-3134.258568258705,0.0,nan,nan,nan,-693.0686898362087
1822,-693.322848298108,1,1821,1,4000,cap,2442.5260880255055,-3135.981184851782,0.0,nan,nan,nan,-693.4550968262765
1823,-693.70918307257,1,1822,1,4000,cap,2443.862297628514,-3137.703803028424,0.0,nan,nan,nan,-693.8415053999097
1824,-694.0955194419485,1,1823,1,4000,cap,2445.1985072315233,-3139.4264228013817,0.0,nan,nan,nan,-694.2279155698584
1825,-694.4818573863523,1,1824,1,4000,cap,2446.5347168345324,-3141.1490441506903,0.0,nan,nan,nan,-694.6143273161579
1826,-694.8681969068124,1,1825,1,4000,cap,2447.8709264375416,-3142.871667077281,0.0,nan,nan,nan,-695.0007406397394
1827,-695.2545380233854,1,1826,1,4000,cap,2449.2071360405503,-3144.5942916014465,0.0,nan,nan,nan,-695.3871555608962
1828,-695.6408807183874,1,1827,1,4000,cap,2450.5433456435594,-3146.3169177054406,0.0,nan,nan,nan,-695.7735720618812
1829,-696.027225004309,1,1828,1,4000,cap,2451.8795552465685,-3148.039545401509,0.0,nan,nan,nan,-696.1599901549403
1830,-696.4135708699789,1,1829,1,4000,cap,2453.2157648495777,-3149.7621746787518,0.0,nan,nan,nan,-696.5464098291741
1831,-696.7999183153156,1,1830,1,4000,cap,2454.551974452587,-3151.4848055370676,0.0,nan,nan,nan,-696.9328310844808
1832,-697.1862673490332,1,1831,1,4000,cap,2455.8881840555955,-3153.2074379849364,0.0,nan,nan,nan,-697.3192539293409
1833,-697.5726179613022,1,1832,1,4000,cap,2457.2243936586046,-3154.930072012776,0.0,nan,nan,nan,-697.7056783541711
1834,-697.9589701641158,1,1833,1,4000,cap,2458.560603261614,-3156.6527076325583,0.0,nan,nan,nan,-698.0921043709445
1835,-698.3453239470072,1,1834,1,4000,cap,2459.896812864623,-3158.3753448336793,0.0,nan,nan,nan,-698.4785319690563
1836,-698.7316793115825,1,1835,1,4000,cap,2461.2330224676316,-3160.0979836178303,0.0,nan,nan,nan,-698.8649611501987
1837,-699.1180362652724,1,1836,1,4000,cap,2462.5692320706407,-3161.8206239924402,0.0,nan,nan,nan,-699.2513919217995
1838,-699.5043947937229,1,1837,1,4000,cap,2463.90544167365,-3163.5432659430808,0.0,nan,nan,nan,-699.6378242694309
1839,-699.8907549178851,1,1838,1,4000,cap,2465.241651276659,-3165.2659094909577,0.0,nan,nan,nan,-700.0242582142987
1840,-700.2771166172919,1,1839,1,4000,cap,2466.577860879668,-3166.988554615182,0.0,nan,nan,nan,-700.4106937355136
1841,-700.6634799075927,1,1840,1,4000,cap,2467.914070482677,-3168.7112013317455,0.0,nan,nan,nan,-700.7971308490687
1842,-701.0498447719945,1,1841,1,4000,cap,2469.250280085686,-3170.4338496237833,0.0,nan,nan,nan,-701.1835695380973
1843,-701.4362112306883,1,1842,1,4000,cap,2470.586489688695,-3172.1564995113804,0.0,nan,nan,nan,-701.5700098226853
1844,-701.8225792675493,1,1843,1,4000,cap,2471.9226992917042,-3173.879150978497,0.0,nan,nan,nan,-701.9564516867927
1845,-702.2089488883918,1,1844,1,4000,cap,2473.258908894713,-3175.6018040309427,0.0,nan,nan,nan,-702.3428951362298
1846,-702.5953200943082,1,1845,1,4000,cap,2474.595118497722,-3177.324458669831,0.0,nan,nan,nan,-702.729340172109
1847,-702.9816928810143,1,1846,1,4000,cap,2475.931328100731,-3179.047114890829,0.0,nan,nan,nan,-703.1157867900979
1848,-703.3680672554057,1,1847,1,4000,cap,2477.2675377037403,-3180.7697727008344,0.0,nan,nan,nan,-703.5022349970941
1849,-703.7544432082466,1,1848,1,4000,cap,2478.6037473067495,-3182.492432090563,0.0,nan,nan,nan,-703.8886847838135
1850,-704.1408207528026,1,1849,1,4000,cap,2479.939956909758,-3184.215093073337,0.0,nan,nan,nan,-704.2751361635787
1851,-704.5271998718869,1,1850,1,4000,cap,2481.2761665127673,-3185.937755632098,0.0,nan,nan,nan,-704.6615891193305
1852,-704.9135805853548,1,1851,1,4000,cap,2482.6123761157764,-3187.6604197865963,0.0,nan,nan,nan,-705.0480436708199
1853,-705.2999628795013,1,1852,1,4000,cap,2483.9485857187856,-3189.383085522957,0.0,nan,nan,nan,-705.4344998041715
1854,-705.6863467542378,1,1853,1,4000,cap,2485.2847953217943,-3191.105752841333,0.0,nan,nan,nan,-705.8209575195388
1855,-706.0727322145189,1,1854,1,4000,cap,2486.6210049248034,-3192.8284217465953,0.0,nan,nan,nan,-706.2074168217919
1856,-706.4591192534675,1,1855,1,4000,cap,2487.9572145278125,-3194.551092231719,0.0,nan,nan,nan,-706.5938777039064
1857,-706.8455078797595,1,1856,1,4000,cap,2489.2934241308217,-3196.27376430581,0.0,nan,nan,nan,-706.9803401749882
1858,-707.2318980920423,1,1857,1,4000,cap,2490.6296337338304,-3197.996437967002,0.0,nan,nan,nan,-707.3668042331715
1859,-707.618289890955,1,1858,1,4000,cap,2491.9658433368395,-3199.7191132161024,0.0,nan,nan,nan,-707.7532698792629
1860,-708.004683264128,1,1859,1,4000,cap,2493.3020529398486,-3201.441790040997,0.0,nan,nan,nan,-708.1397371011485
1861,-708.391078229644,1,1860,1,4000,cap,2494.638262542858,-3203.1644684595412,0.0,nan,nan,nan,-708.5262059166835
1862,-708.7774747723639,1,1861,1,4000,cap,2495.974472145867,-3204.8871484564625,0.0,nan,nan,nan,-708.9126763105955
1863,-709.1638729024734,1,1862,1,4000,cap,2497.3106817488756,-3206.609830042282,0.0,nan,nan,nan,-709.2991482934062
1864,-709.5502726170646,1,1863,1,4000,cap,2498.6468913518847,-3208.332513213809,0.0,nan,nan,nan,-709.6856218619241
1865,-709.9366739160134,1,1864,1,4000,cap,2499.983100954894,-3210.0551979711563,0.0,nan,nan,nan,-710.0720970162624
1866,-710.3230767972218,1,1865,1,4000,cap,2501.319310557903,-3211.7778843119813,0.0,nan,nan,nan,-710.4585737540783
1867,-710.7094812664509,1,1866,1,4000,cap,2502.6555201609117,-3213.500572242254,0.0,nan,nan,nan,-710.8450520813421
1868,-711.095887315815,1,1867,1,4000,cap,2503.991729763921,-3215.223261753752,0.0,nan,nan,nan,-711.2315319898312
1869,-711.482294948923,1,1868,1,4000,cap,2505.32793936693,-3216.945952850656,0.0,nan,nan,nan,-711.6180134837259
1870,-711.8687041661099,1,1869,1,4000,cap,2506.664148969939,-3218.6686455329145,0.0,nan,nan,nan,-712.0044965629754
1871,-712.2551149722713,1,1870,1,4000,cap,2508.0003585729482,-3220.391339805312,0.0,nan,nan,nan,-712.3909812323636
1872,-712.6415273544642,1,1871,1,4000,cap,2509.336568175957,-3222.114035655228,0.0,nan,nan,nan,-712.7774674792709
1873,-713.0279413248544,1,1872,1,4000,cap,2510.672777778966,-3223.8367330945985,0.0,nan,nan,nan,-713.1639553156324
1874,-713.4143568743707,1,1873,1,4000,cap,2512.008987381975,-3225.5594321143435,0.0,nan,nan,nan,-713.5504447323683
1875,-713.8007740085806,1,1874,1,4000,cap,2513.3451969849843,-3227.282132720371,0.0,nan,nan,nan,-713.9369357353867
1876,-714.1871927391746,1,1875,1,4000,cap,2514.681406587993,-3229.0048349238605,0.0,nan,nan,nan,-714.3234283358674
1877,-714.5736130389512,1,1876,1,4000,cap,2516.017616191002,-3230.727538697989,0.0,nan,nan,nan,-714.7099225069869
1878,-714.960034929242,1,1877,1,4000,cap,2517.3538257940113,-3232.45024406405,0.0,nan,nan,nan,-715.0964182700386
1879,-715.3464584031783,1,1878,1,4000,cap,2518.6900353970204,-3234.172951015,0.0,nan,nan,nan,-715.4829156179794
1880,-715.7328834603683,1,1879,1,4000,cap,2520.0262450000296,-3235.8956595505188,0.0,nan,nan,nan,-715.8694145504892
1881,-716.1193100951662,1,1880,1,4000,cap,2521.3624546030383,-3237.6183696649277,0.0,nan,nan,nan,-716.2559150618895
1882,-716.5057383254625,1,1881,1,4000,cap,2522.6986642060474,-3239.3410813762785,0.0,nan,nan,nan,-716.642417170231
1883,-716.8921681314474,1,1882,1,4000,cap,2524.0348738090565,-3241.063794664704,0.0,nan,nan,nan,-717.0289208556474
1884,-717.2785995238189,1,1883,1,4000,cap,2525.3710834120657,-3242.7865095406887,0.0,nan,nan,nan,-717.415426128623
1885,-717.6650324945095,1,1884,1,4000,cap,2526.7072930150744,-3244.5092259964003,0.0,nan,nan,nan,-717.801932981326
1886,-718.0514670630807,1,1885,1,4000,cap,2528.0435026180835,-3246.2319440514257,0.0,nan,nan,nan,-718.1884414333422
1887,-718.4379031989297,1,1886,1,4000,cap,2529.3797122210926,-3247.95466367494,0.0,nan,nan,nan,-718.5749514538475
1888,-718.8243409268057,1,1887,1,4000,cap,2530.7159218241018,-3249.6773848918165,0.0,nan,nan,nan,-718.9614630677147
1889,-719.2107802400044,1,1888,1,4000,cap,2532.052131427111,-3251.4001076953828,0.0,nan,nan,nan,-719.3479762682719
1890,-719.5972211381272,1,1889,1,4000,cap,2533.3883410301196,-3253.1228320852897,0.0,nan,nan,nan,-719.7344910551701
1891,-719.9836636250923,1,1890,1,4000,cap,2534.7245506331287,-3254.8455580653062,0.0,nan,nan,nan,-720.1210074321775
1892,-720.3701076847783,1,1891,1,4000,cap,2536.060760236138,-3256.568285619418,0.0,nan,nan,nan,-720.5075253832802
1893,-720.7565533369872,1,1892,1,4000,cap,2537.396969839147,-3258.291014767212,0.0,nan,nan,nan,-720.8940449280649
1894,-721.1430005632894,1,1893,1,4000,cap,2538.7331794421557,-3260.013745490698,0.0,nan,nan,nan,-721.2805660485424
1895,-721.5294493779054,1,1894,1,4000,cap,2540.069389045165,-3261.7364778035444,0.0,nan,nan,nan,-721.6670887583796
1896,-721.9158997744429,1,1895,1,4000,cap,2541.405598648174,-3263.4592116999593,0.0,nan,nan,nan,-722.0536130517853
1897,-722.3023517569188,1,1896,1,4000,cap,2542.741808251183,-3265.181947183326,0.0,nan,nan,nan,-722.4401389321429
1898,-722.6888053359794,1,1897,1,4000,cap,2544.0780178541922,-3266.904684264933,0.0,nan,nan,nan,-722.8266664107409
1899,-723.0752604806897,1,1898,1,4000,cap,2545.414227457201,-3268.627422913385,0.0,nan,nan,nan,-723.2131954561842
1900,-723.4617172199972,1,1899,1,4000,cap,2546.75043706021,-3270.35016315768,0.0,nan,nan,nan,-723.59972609747
1901,-723.8481755374659,1,1900,1,4000,cap,2548.086646663219,-3272.0729049816364,0.0,nan,nan,nan,-723.9862583184172
1902,-724.2346354355468,1,1901,1,4000,cap,2549.4228562662283,-3273.795648387393,0.0,nan,nan,nan,-724.3727921211648
1903,-724.6210969296964,1,1902,1,4000,cap,2550.759065869237,-3275.518393390601,0.0,nan,nan,nan,-724.759327521364
1904,-725.00755999918,1,1903,1,4000,cap,2552.095275472246,-3277.2411399706216,0.0,nan,nan,nan,-725.1458644983754
1905,-725.3940246518882,1,1904,1,4000,cap,2553.4314850752553,-3278.9638881349347,0.0,nan,nan,nan,-725.5324030596794
1906,-725.7804908959522,1,1905,1,4000,cap,2554.7676946782644,-3280.6866378922095,0.0,nan,nan,nan,-725.9189432139451
1907,-726.1669587238937,1,1906,1,4000,cap,2556.1039042812736,-3282.409389234417,0.0,nan,nan,nan,-726.3054849531436
1908,-726.5534281233046,1,1907,1,4000,cap,2557.4401138842823,-3284.1321421497123,0.0,nan,nan,nan,-726.69202826543
1909,-726.9398991215544,1,1908,1,4000,cap,2558.7763234872914,-3285.8548966650815,0.0,nan,nan,nan,-727.0785731777901
1910,-727.3263716916922,1,1909,1,4000,cap,2560.1125330903005,-3287.5776527534836,0.0,nan,nan,nan,-727.465119663183
1911,-727.7128458552971,1,1910,1,4000,cap,2561.4487426933097,-3289.3004104370193,0.0,nan,nan,nan,-727.8516677437096
1912,-728.0993215973624,1,1911,1,4000,cap,2562.7849522963184,-3291.0231697001836,0.0,nan,nan,nan,-728.2382174038653
1913,-728.4857989255662,1,1912,1,4000,cap,2564.1211618993275,-3292.745930550751,0.0,nan,nan,nan,-728.6247686514234
1914,-728.8722778440837,1,1913,1,4000,cap,2565.4573715023366,-3294.4686929930394,0.0,nan,nan,nan,-729.0113214907028
1915,-729.2587583355833,1,1914,1,4000,cap,2566.7935811053458,-3296.1914570096706,0.0,nan,nan,nan,-729.3978759043248
1916,-729.6452404199476,1,1915,1,4000,cap,2568.129790708355,-3297.914222620446,0.0,nan,nan,nan,-729.7844319120909
1917,-730.0317240749395,1,1916,1,4000,cap,2569.4660003113636,-3299.636989803177,0.0,nan,nan,nan,-730.1709894918135
1918,-730.4182093233114,1,1917,1,4000,cap,2570.8022099143727,-3301.3597585807765,0.0,nan,nan,nan,-730.5575486664038
1919,-730.8046961584668,1,1918,1,4000,cap,2572.138419517382,-3303.08252894635,0.0,nan,nan,nan,-730.9441094289682
1920,-731.1911845759266,1,1919,1,4000,cap,2573.474629120391,-3304.8053008956012,0.0,nan,nan,nan,-731.3306717752102
1921,-731.5776745709751,1,1920,1,4000,cap,2574.8108387233997,-3306.5280744237425,0.0,nan,nan,nan,-731.7172357003428
1922,-731.9641661564525,1,1921,1,4000,cap,2576.147048326409,-3308.2508495437214,0.0,nan,nan,nan,-732.1038012173126
1923,-732.3506593225989,1,1922,1,4000,cap,2577.483257929418,-3309.973626245621,0.0,nan,nan,nan,-732.4903683162029
1924,-732.7371540772037,1,1923,1,4000,cap,2578.819467532427,-3311.696404537339,0.0,nan,nan,nan,-732.8769370049117
1925,-733.1236504137527,1,1924,1,4000,cap,2580.1556771354362,-3313.4191844125016,0.0,nan,nan,nan,-733.2635072770654
1926,-733.5101483325105,1,1925,1,4000,cap,2581.491886738445,-3315.1419658709237,0.0,nan,nan,nan,-733.6500791324788
1927,-733.8966478380186,1,1926,1,4000,cap,2582.828096341454,-3316.8647489175564,0.0,nan,nan,nan,-734.0366525761024
1928,-734.2831489293652,1,1927,1,4000,cap,2584.164305944463,-3318.5875335514247,0.0,nan,nan,nan,-734.4232276069615
1929,-734.6696516057413,1,1928,1,4000,cap,2585.5005155474723,-3320.310319771692,0.0,nan,nan,nan,-734.8098042242195
1930,-735.0561558649542,1,1929,1,4000,cap,2586.836725150481,-3322.0331075759823,0.0,nan,nan,nan,-735.1963824255013
1931,-735.4426617070851,1,1930,1,4000,cap,2588.17293475349,-3323.755896964576,0.0,nan,nan,nan,-735.5829622110859
1932,-735.8291691267723,1,1931,1,4000,cap,2589.5091443564993,-3325.4786879320563,0.0,nan,nan,nan,-735.969543575557
1933,-736.2156781360833,1,1932,1,4000,cap,2590.8453539595084,-3327.201480490585,0.0,nan,nan,nan,-736.3561265310764
1934,-736.6021887298701,1,1933,1,4000,cap,2592.181563562517,-3328.9242746348573,0.0,nan,nan,nan,-736.7427110723402
1935,-736.9887009044783,1,1934,1,4000,cap,2593.5177731655263,-3330.6470703613377,0.0,nan,nan,nan,-737.1292971958114
1936,-737.3752146662539,1,1935,1,4000,cap,2594.8539827685354,-3332.3698676762506,0.0,nan,nan,nan,-737.5158849077152
1937,-737.7617300069575,1,1936,1,4000,cap,2596.1901923715445,-3334.092666571476,0.0,nan,nan,nan,-737.9024741999315
1938,-738.1482469442024,1,1937,1,4000,cap,2597.5264019745537,-3335.81546706448,0.0,nan,nan,nan,-738.2890650899262
1939,-738.5347654551481,1,1938,1,4000,cap,2598.8626115775623,-3337.538269132645,0.0,nan,nan,nan,-738.6756575550826
1940,-738.9212855589262,1,1939,1,4000,cap,2600.1988211805715,-3339.2610727949505,0.0,nan,nan,nan,-739.062251614379
1941,-739.3078072369118,1,1940,1,4000,cap,2601.5350307835806,-3340.9838780327227,0.0,nan,nan,nan,-739.4488472491421
1942,-739.694330504504,1,1941,1,4000,cap,2602.8712403865898,-3342.706684861503,0.0,nan,nan,nan,-739.8354444749134
1943,-740.0808553550481,1,1942,1,4000,cap,2604.2074499895984,-3344.429493274536,0.0,nan,nan,nan,-740.2220432849376
1944,-740.4673817890107,1,1943,1,4000,cap,2605.5436595926076,-3346.152303272429,0.0,nan,nan,nan,-740.6086436798214
1945,-740.8539098055085,1,1944,1,4000,cap,2606.8798691956167,-3347.875114854116,0.0,nan,nan,nan,-740.9952456584992
1946,-741.2404394094289,1,1945,1,4000,cap,2608.216078798626,-3349.59792802449,0.0,nan,nan,nan,-741.3818492258642
1947,-741.6269705914171,1,1946,1,4000,cap,2609.552288401635,-3351.320742774351,0.0,nan,nan,nan,-741.768454372716
1948,-742.0135033698049,1,1947,1,4000,cap,2610.8884980046437,-3353.0435591220667,0.0,nan,nan,nan,-742.155061117423
1949,-742.4000377266632,1,1948,1,4000,cap,2612.224707607653,-3354.7663770492545,0.0,nan,nan,nan,-742.5416694416017
1950,-742.7865736618081,1,1949,1,4000,cap,2613.560917210662,-3356.4891965564275,0.0,nan,nan,nan,-742.9282793457655
1951,-743.1731111867686,1,1950,1,4000,cap,2614.897126813671,-3358.212017654594,0.0,nan,nan,nan,-743.314890840923
1952,-743.5596502924897,1,1951,1,4000,cap,2616.23333641668,-3359.934840334772,0.0,nan,nan,nan,-743.7015039180924
1953,-743.9461909883635,1,1952,1,4000,cap,2617.569546019689,-3361.6576646065514,0.0,nan,nan,nan,-744.0881185868625
1954,-744.3327332567575,1,1953,1,4000,cap,2618.905755622698,-3363.3804904522367,0.0,nan,nan,nan,-744.4747348295386
1955,-744.7192771212796,1,1954,1,4000,cap,2620.241965225707,-3365.1033178952166,0.0,nan,nan,nan,-744.8613526695094
1956,-745.1058225658461,1,1955,1,4000,cap,2621.5781748287163,-3366.826146919717,0.0,nan,nan,nan,-745.2479720910005
1957,-745.4923695938796,1,1956,1,4000,cap,2622.914384431725,-3368.5489775289025,0.0,nan,nan,nan,-745.6345930971775
1958,-745.8789182065631,1,1957,1,4000,cap,2624.250594034734,-3370.2718097242505,0.0,nan,nan,nan,-746.0212156895163
1959,-746.2654684075266,1,1958,1,4000,cap,2625.5868036377433,-3371.9946435090387,0.0,nan,nan,nan,-746.4078398712954
1960,-746.6520201861064,1,1959,1,4000,cap,2626.9230132407524,-3373.7174788727643,0.0,nan,nan,nan,-746.7944656320119
1961,-747.0385735505571,1,1960,1,4000,cap,2628.259222843761,-3375.4403158239256,0.0,nan,nan,nan,-747.1810929801645
1962,-747.4251284938365,1,1961,1,4000,cap,2629.5954324467702,-3377.163154354963,0.0,nan,nan,nan,-747.5677219081927
1963,-747.8116850307979,1,1962,1,4000,cap,2630.9316420497794,-3378.885994481305,0.0,nan,nan,nan,-747.9543524315254
1964,-748.1982431508965,1,1963,1,4000,cap,2632.2678516527885,-3380.608836191943,0.0,nan,nan,nan,-748.3409845391543
1965,-748.5848028564077,1,1964,1,4000,cap,2633.6040612557977,-3382.3316794893435,0.0,nan,nan,nan,-748.7276182335459
1966,-748.9713641398004,1,1965,1,4000,cap,2634.9402708588063,-3384.054524366027,0.0,nan,nan,nan,-749.1142535072208
1967,-749.35792700884,1,1966,1,4000,cap,2636.2764804618155,-3385.7773708296336,0.0,nan,nan,nan,-749.5008903678181
1968,-749.7444914604447,1,1967,1,4000,cap,2637.6126900648246,-3387.500218877034,0.0,nan,nan,nan,-749.8875288122094
1969,-750.1310575007195,1,1968,1,4000,cap,2638.9488996678338,-3389.2230685146933,0.0,nan,nan,nan,-750.2741688468595
1970,-750.5176251268583,1,1969,1,4000,cap,2640.2851092708424,-3390.9459197393844,0.0,nan,nan,nan,-750.660810468542
1971,-750.9041943329813,1,1970,1,4000,cap,2641.6213188738516,-3392.668772545443,0.0,nan,nan,nan,-751.0474536715915
1972,-751.290765130696,1,1971,1,4000,cap,2642.9575284768607,-3394.3916269445726,0.0,nan,nan,nan,-751.4340984677119
1973,-751.6773375006226,1,1972,1,4000,cap,2644.29373807987,-3396.1144829169207,0.0,nan,nan,nan,-751.8207448370508
1974,-752.0639114609495,1,1973,1,4000,cap,2645.629947682879,-3397.8373404812082,0.0,nan,nan,nan,-752.2073927983292
1975,-752.4504870015032,1,1974,1,4000,cap,2646.9661572858877,-3399.560199627049,0.0,nan,nan,nan,-752.5940423411612
1976,-752.837064133677,1,1975,1,4000,cap,2648.302366888897,-3401.2830603658113,0.0,nan,nan,nan,-752.9806934769144
1977,-753.2236428490629,1,1976,1,4000,cap,2649.638576491906,-3403.0059226892263,0.0,nan,nan,nan,-753.3673461973203
1978,-753.6102231361576,1,1977,1,4000,cap,2650.974786094915,-3404.728786585423,0.0,nan,nan,nan,-753.7540004905081
1979,-753.9968050276036,1,1978,1,4000,cap,2652.3109956979238,-3406.4516520877005,0.0,nan,nan,nan,-754.1406563897767
1980,-754.3833884905565,1,1979,1,4000,cap,2653.647205300933,-3408.174519162487,0.0,nan,nan,nan,-754.5273138615539
1981,-754.7699735345889,1,1980,1,4000,cap,2654.983414903942,-3409.8973878198412,0.0,nan,nan,nan,-754.9139729158992
1982,-755.1565601730352,1,1981,1,4000,cap,2656.319624506951,-3411.620258072875,0.0,nan,nan,nan,-755.3006335659238
1983,-755.5431483936514,1,1982,1,4000,cap,2657.6558341099603,-3413.343129909448,0.0,nan,nan,nan,-755.6872957994879
1984,-755.9297381896084,1,1983,1,4000,cap,2658.992043712969,-3415.0660033226923,0.0,nan,nan,nan,-756.0739596097233
1985,-756.3163295771735,1,1984,1,4000,cap,2660.328253315978,-3416.7888783290073,0.0,nan,nan,nan,-756.4606250130291
1986,-756.7029225484929,1,1985,1,4000,cap,2661.6644629189873,-3418.5117549202187,0.0,nan,nan,nan,-756.8472920012314
1987,-757.0895171089755,1,1986,1,4000,cap,2663.0006725219964,-3420.2346331019726,0.0,nan,nan,nan,-757.2339605799762
1988,-757.476113244019,1,1987,1,4000,cap,2664.336882125005,-3421.9575128597753,0.0,nan,nan,nan,-757.6206307347702
1989,-757.8627109684342,1,1988,1,4000,cap,2665.6730917280142,-3423.6803942080987,0.0,nan,nan,nan,-758.0073024800845
1990,-758.2493102772293,1,1989,1,4000,cap,2667.0093013310234,-3425.4032771421007,0.0,nan,nan,nan,-758.3939758110773
1991,-758.6359111691136,1,1990,1,4000,cap,2668.3455109340325,-3427.126161660839,0.0,nan,nan,nan,-758.7806507268065
1992,-759.0225136477688,1,1991,1,4000,cap,2669.6817205370417,-3428.849047767333,0.0,nan,nan,nan,-759.1673272302914
1993,-759.4091177066564,1,1992,1,4000,cap,2671.0179301400503,-3430.571935455653,0.0,nan,nan,nan,-759.5540053156028
1994,-759.7957233513063,1,1993,1,4000,cap,2672.3541397430595,-3432.2948247308414,0.0,nan,nan,nan,-759.9406849877819
1995,-760.1823305756225,1,1994,1,4000,cap,2673.6903493460686,-3434.017715587255,0.0,nan,nan,nan,-760.3273662411866
