bucket,H,T_count,max_log2_minus_left,T_at_max,left_log2,max_log2,left_reproduction_delta
gap_1_4000,479,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,479,4000,-4.939693099e-11,9949,-414.898074619,-414.898074619,-4.939693099e-11
gap_8001_12000,479,4000,-3.6693563743e-09,13949,-648.503319638,-648.503319642,-3.6693563743e-09
gap_1_4000,480,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,480,4000,-4.12114786741e-11,9949,-415.646374411,-415.646374411,-4.12114786741e-11
gap_8001_12000,480,4000,-2.83228018816e-09,13949,-649.739469122,-649.739469125,-2.83228018816e-09
gap_1_4000,481,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,481,4000,-2.74098965747e-10,9949,-416.394679905,-416.394679906,-2.74098965747e-10
gap_8001_12000,481,4000,-1.17302079161e-09,13949,-650.97562496,-650.975624961,-1.17302079161e-09
gap_1_4000,482,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,482,4000,2.42550868279e-10,9949,-417.142991075,-417.142991075,2.42550868279e-10
gap_8001_12000,482,4000,-7.4896888691e-10,13949,-652.211787122,-652.211787123,-7.4896888691e-10
gap_1_4000,483,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,483,4000,-7.33280103304e-12,9949,-417.891307892,-417.891307892,-7.33280103304e-12
gap_8001_12000,483,4000,-2.30807017942e-09,13949,-653.44795558,-653.447955582,-2.30807017942e-09
gap_1_4000,484,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,484,4000,-5.85259840591e-10,9949,-418.63963033,-418.63963033,-5.85259840591e-10
gap_8001_12000,484,4000,-4.75210981676e-10,13949,-654.684130314,-654.684130314,-4.75210981676e-10
gap_1_4000,485,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,485,4000,-8.13429323898e-10,9949,-419.387958362,-419.387958363,-8.13429323898e-10
gap_8001_12000,485,4000,-1.13880105346e-09,13949,-655.920311289,-655.92031129,-1.13880105346e-09
gap_1_4000,486,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,486,4000,-1.36560629471e-09,9949,-420.136291962,-420.136291964,-1.36560629471e-09
gap_8001_12000,486,4000,-1.34855326905e-09,13949,-657.156498484,-657.156498486,-1.34855326905e-09
gap_1_4000,487,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,487,4000,-1.1555130186e-09,9949,-420.884631104,-420.884631105,-1.1555130186e-09
gap_8001_12000,487,4000,4.04384081776e-10,13949,-658.392691873,-658.392691872,4.04384081776e-10
gap_1_4000,488,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,488,4000,-2.00378735826e-09,9949,-421.632975761,-421.632975763,-2.00378735826e-09
gap_8001_12000,488,4000,-1.52442680701e-09,13949,-659.628891424,-659.628891425,-1.52442680701e-09
gap_1_4000,489,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,489,4000,-1.08627773443e-09,9949,-422.381325908,-422.381325909,-1.08627773443e-09
gap_8001_12000,489,4000,-2.57443844021e-09,13949,-660.865097116,-660.865097118,-2.57443844021e-09
gap_1_4000,490,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,490,4000,-9.04321950657e-10,9949,-423.129681518,-423.129681519,-9.04321950657e-10
gap_8001_12000,490,4000,-9.20863385545e-11,13949,-662.101308925,-662.101308925,-9.20863385545e-11
gap_1_4000,491,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,491,4000,8.50889136927e-10,9949,-423.878042568,-423.878042567,8.50889136927e-10
gap_8001_12000,491,4000,-3.40435235557e-09,13949,-663.337526817,-663.33752682,-3.40435235557e-09
gap_1_4000,492,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,492,4000,8.71807515068e-10,9949,-424.626409028,-424.626409027,8.71807515068e-10
gap_8001_12000,492,4000,-5.60817170481e-10,13949,-664.573750778,-664.573750778,-5.60817170481e-10
gap_1_4000,493,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,493,4000,-1.85718818102e-09,9949,-425.374780872,-425.374780874,-1.85718818102e-09
gap_8001_12000,493,4000,5.78211256652e-10,13949,-665.809980774,-665.809980773,5.78211256652e-10
gap_1_4000,494,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,494,4000,-7.41408712202e-10,9949,-426.123158081,-426.123158082,-7.41408712202e-10
gap_8001_12000,494,4000,4.35420588474e-11,13949,-667.046216781,-667.046216781,4.35420588474e-11
gap_1_4000,495,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,495,4000,-5.89125193073e-10,9949,-426.871540625,-426.871540625,-5.89125193073e-10
gap_8001_12000,495,4000,-2.05375272344e-09,13949,-668.282458772,-668.282458774,-2.05375272344e-09
gap_1_4000,496,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,496,4000,-9.19271769817e-10,9949,-427.61992848,-427.619928481,-9.19271769817e-10
gap_8001_12000,496,4000,-6.40852704237e-10,13949,-669.51870673,-669.51870673,-6.40852704237e-10
gap_1_4000,497,4000,0,5949,-20.0117348926,-20.0117348926,0
gap_4001_8000,497,4000,-2.06284767046e-10,9949,-428.368321622,-428.368321622,-2.06284767046e-10
gap_8001_12000,497,4000,-9.86688064586e-10,13949,-670.754960621,-670.754960622,-9.86688064586e-10
gap_1_4000,498,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,498,4000,-1.27164412334e-09,9949,-429.116720024,-429.116720026,-1.27164412334e-09
gap_8001_12000,498,4000,-9.7452357295e-10,13949,-671.991220426,-671.991220427,-9.7452357295e-10
gap_1_4000,499,4000,3.5527136788e-15,5949,-20.0117348926,-20.0117348926,3.5527136788e-15
gap_4001_8000,499,4000,-5.04542185809e-10,9949,-429.865123665,-429.865123666,-5.04542185809e-10
gap_8001_12000,499,4000,2.15663931158e-09,13949,-673.227486122,-673.227486119,2.15663931158e-09
